fips,CountyName
21376,Edmundson city
21484,Eldon city
21502,El Dorado Springs city
21844,Ellington city
21898,Ellisville city
21916,Ellsinore city
21988,Elmer city
22006,Elmira village
22024,Elmo city
22114,Elsberry city
22250,Emerald Beach village
22276,Eminence city
22312,Emma city
22474,Eolia village
22600,Essex city
22672,Ethel town
22834,Eureka city
22951,Evergreen village
22996,Everton city
23032,Ewing city
23077,Excelsior Estates village
23086,Excelsior Springs city
23122,Exeter city
23266,Fairfax city
23338,Fair Grove city
23428,Fair Play city
23518,Fairview town
23662,Farber city
23698,Farley village
23752,Farmington city
23842,Fayette city
23950,Fenton city
23986,Ferguson city
24058,Ferrelview village
24094,Festus city
24120,Fidelity town
24184,Fillmore city
24328,Fisk city
24562,Fleming city
24580,Flemington village
24688,Flint Hill city
24706,Flordell Hills city
24778,Florissant city
24886,Foley city
25012,Fordland city
25066,Forest City city
25120,Foristell city
25192,Forsyth city
25228,Fortescue town
25372,Foster village
25411,Fountain N' Lakes village
25552,Frankford city
25624,Franklin city
25768,Fredericktown city
25822,Freeburg village
25894,Freeman city
25912,Freistatt village
25957,Fremont Hills city
26092,Frohna city
26110,Frontenac city
26182,Fulton city
26218,Gainesville city
26254,Galena city
26308,Gallatin city
26362,Galt city
26434,Garden City city
26578,Gasconade city
26776,Gentry village
26866,Gerald city
26902,Gerster town
26920,Gibbs village
26974,Gideon city
27028,Gilliam city
27064,Gilman City city
27100,Ginger Blue village
27190,Gladstone city
27208,Glasgow city
27262,Glenaire city
27280,Glen Allen town
27334,Glendale city
27370,Glen Echo Park village
27514,Glenwood village
27676,Golden City city
27874,Goodman town
27900,Goodnight village
27928,Gordonville village
28000,Goss town
28036,Gower city
28072,Graham town
28090,Grain Valley city
28108,Granby city
28170,Grand Falls Plaza town
28180,Grandin city
28198,Grand Pass village
28324,Grandview city
28360,Granger village
28594,Grant City town
28630,Grantwood Village town
28828,Gravois Mills town
29116,Greencastle city
29134,Green City city
29152,Greendale city
29206,Greenfield city
29324,Green Park city
29332,Green Ridge city
29422,Greentop city
29476,Greenville city
29494,Greenwood city
29692,Guilford town
29764,Gunn City village
29908,Hale city
29962,Halfway village
29998,Hallsville city
30016,Halltown village
30034,Hamilton city
30196,Hanley Hills village
30214,Hannibal city
30322,Hardin city
30466,Harris town
30484,Harrisburg town
30610,Harrisonville city
30718,Hartsburg town
30754,Hartville city
30862,Harwood village
31024,Hawk Point city
31132,Hayti city
31168,Hayti Heights city
31204,Haywood City village
31276,Hazelwood city
31654,Henrietta city
31708,Herculaneum city
31762,Hermann city
31780,Hermitage city
31924,Higbee city
31960,Higginsville city
31996,High Hill city
32068,Highlandville city
32248,Hillsboro city
32266,Hillsdale village
32410,Hoberg village
32536,Holcomb city
32572,Holden city
32590,Holland town
32626,Holliday village
32662,Hollister city
32752,Holt city
32770,Holts Summit city
32806,Homestead village
32824,Homestown city
33004,Hopkins city
33076,Hornersville city
33238,Houston city
33256,Houstonia city
33292,Houston Lake city
33364,Howardville city
33652,Hughesville village
33706,Humansville city
33724,Hume town
33742,Humphreys village
33760,Hunnewell city
33850,Huntleigh city
33868,Huntsdale town
33886,Huntsville city
33904,Hurdland city
33922,Hurley city
34210,Iatan village
34228,Iberia city
35000,Independence city
35186,Indian Point village
35240,Innsbrook village
35306,Ionia town
35324,Irena village
35396,Irondale city
35450,Iron Mountain Lake city
35468,Ironton city
35648,Jackson city
36224,Jacksonville village
36314,Jameson town
36332,Jamesport city
36368,Jamestown town
36422,Jane town
36512,Jasper city
37000,Jefferson City city
37178,Jennings city
37214,Jerico Springs village
37574,Jonesburg city
37592,Joplin city
37700,Josephville village
37736,Junction City village
37790,Kahoka city
38000,Kansas City city
38072,Kearney city
38216,Kelso village
38306,Kennett city
38468,Keytesville city
38522,Kidder city
38612,Kimberling City city
38684,Kimmswick city
38774,King City city
38792,Kingdom City village
38846,Kingston city
38918,Kingsville city
38972,Kinloch city
39008,Kirbyville village
39026,Kirksville city
39044,Kirkwood city
39188,Knob Noster city
39278,Knox City city
39440,Koshkonong town
39512,La Belle city
39566,Laclede city
39602,Laddonia city
39656,Ladue city
39764,La Grange city
39845,Lake Annette city
39952,Lake Lafayette city
39980,Lake Lotawana city
39990,Lake Mykee Town village
40034,Lake Ozark city
40043,Lake St. Louis city
40088,Lakeshire city
40196,Lake Tapawingo city
40214,Lake Tekakwitha village
40322,Lake Waukomis city
40340,Lake Winnebago city
40376,Lamar city
40430,Lamar Heights city
40520,La Monte city
40592,Lanagan town
40610,Lancaster city
40682,La Plata city
40736,Laredo city
40790,La Russell city
40826,Lathrop city
40916,Laurie city
40988,Lawson city
41024,Leadington city
41078,Leadwood city
41114,Leasburg village
41132,Leawood village
41168,Lebanon city
41348,Lee's Summit city
41402,Leeton city
41546,Leonard village
41690,Leslie village
41762,Levasy city
41834,Lewis and Clark Village town
41852,Lewistown town
41870,Lexington city
41906,Liberal city
42032,Liberty city
42464,Licking city
42536,Lilbourn city
42608,Lincoln city
43238,Linn city
43274,Linn Creek city
43292,Linneus city
43454,Livonia village
43468,Loch Lloyd village
43472,Lock Springs village
43490,Lockwood city
43652,Lohman city
43672,Loma Linda town
43760,Lone Jack city
43940,Longtown town
44156,Louisburg village
44174,Louisiana city
44282,Lowry City city
44372,Lucerne village
44390,Ludlow town
44498,Lupus town
44516,Luray village
44768,McBaine town
44829,McCord Bend village
45020,McFall city
45110,Mackenzie village
45200,McKittrick town
45326,Macon city
45470,Madison city
45596,Maitland city
45614,Malden city
45632,Malta Bend town
45668,Manchester city
45740,Mansfield city
45830,Maplewood city
45848,Marble Hill city
45866,Marceline city
46172,Marionville city
46208,Marlborough village
46244,Marquand city
46316,Marshall city
46388,Marshfield city
46406,Marston city
46424,Marthasville city
46460,Martinsburg town
46586,Maryland Heights city
46640,Maryville city
46730,Matthews city
46946,Maysville city
46964,Mayview city
47036,Meadville city
47270,Memphis city
47288,Mendon city
47486,Mercer town
47520,Merriam Woods village
47540,Merwin village
47594,Meta city
47612,Metz town
47648,Mexico city
47684,Miami city
47900,Middletown town
48062,Milan city
48098,Milford village
48134,Millard village
48242,Miller city
48386,Mill Spring village
48476,Milo village
48566,Mindenmines city
48656,Miner city
48710,Mineral Point town
48880,Miramiguoa Park village
48980,Missouri City city
49034,Moberly city
49070,Mokane city
49088,Moline Acres city
49196,Monett city
49394,Monroe City city
49574,Montgomery City city
49592,Monticello village
49664,Montrose city
49790,Mooresville village
49898,Morehouse city
49988,Morley city
50060,Morrison city
50078,Morrisville town
50168,Mosby city
50204,Moscow Mills city
50312,Mound City city
50330,Moundville town
50402,Mountain Grove city
50438,Mountain View city
50510,Mount Leonard town
50528,Mount Moriah town
50672,Mount Vernon city
51140,Napoleon city
51302,Naylor city
51356,Neck City city
51446,Neelyville city
51500,Nelson city
51572,Neosho city
51644,Nevada city
51662,Newark village
51680,New Bloomfield city
51716,Newburg city
51734,New Cambria city
51770,New Florence city
51824,New Franklin city
51860,New Hampton city
51914,New Haven city
52058,New London city
52076,New Madrid city
52148,New Melle city
52292,Newtonia town
52328,Newtown town
52418,Niangua city
52616,Nixa city
52742,Noel city
52760,Norborne city
52796,Normandy city
53102,North Kansas City city
53138,North Lilbourn village
53174,Northmoor city
53408,Northwoods city
53454,Norwood city
53462,Norwood Court town
53516,Novelty village
53534,Novinger city
53624,Oak Grove city
53650,Oak Grove Village village
53750,Oakland city
53786,Oak Ridge town
53804,Oaks village
53858,Oakview village
53894,Oakwood village
53948,Oakwood Park village
54038,Odessa city
54074,O'Fallon city
54200,Old Appleton town
54416,Old Monroe city
54560,Olean town
54650,Olivette city
54686,Olympian Village city
54758,Oran city
54848,Oregon city
54920,Oronogo city
54938,Orrick city
55244,Osage Beach city
55352,Osborn city
55388,Osceola city
55424,Osgood village
55478,Otterville city
55550,Overland city
55640,Owensville city
55766,Ozark city
55910,Pacific city
55964,Pagedale city
56036,Palmyra city
56144,Paris city
56226,Parkdale village
56272,Park Hills city
56288,Parkville city
56306,Parkway village
56342,Parma city
56360,Parnell city
56396,Pasadena Hills city
56414,Pasadena Park village
56432,Pascola village
56468,Passaic town
56558,Pattonsburg city
56612,Paynesville village
56620,Peaceful Village village
56756,Peculiar city
56882,Pendleton village
56900,Penermon village
57080,Perry city
57116,Perryville city
57278,Pevely city
57368,Phillipsburg village
57404,Pickering town
57422,Piedmont city
57494,Pierce City city
57512,Pierpont village
57602,Pilot Grove city
57656,Pilot Knob city
57800,Pine Lawn city
57818,Pineville city
58088,Plato village
58178,Platte City city
58196,Platte Woods city
58250,Plattsburg city
58394,Pleasant Hill city
58448,Pleasant Hope city
58520,Pleasant Valley city
58628,Pocahontas town
58898,Pollock village
58916,Polo city
59096,Poplar Bluff city
59150,Portage Des Sioux city
59186,Portageville city
59330,Potosi city
59420,Powersville village
59726,Prairie Home city
59816,Prathersville village
59870,Preston village
59942,Princeton city
60140,Purcell city
60158,Purdin city
60176,Purdy city
60284,Puxico city
60356,Queen City city
60410,Quitman town
60428,Qulin city
60590,Randolph village
60716,Ravenwood town
60734,Raymondville town
60752,Raymore city
60788,Raytown city
60842,Rea city
60986,Redings Mill village
61094,Reeds town
61112,Reeds Spring city
61166,Renick village
61184,Rensselaer village
61238,Republic city
61292,Revere town
61328,Rhineland town
61364,Richards town
61418,Rich Hill city
61562,Richland city
61670,Richmond city
61706,Richmond Heights city
61886,Ridgely village
61904,Ridgeway city
61994,Risco city
62030,Ritchey town
62056,River Bend village
62156,Riverside city
62192,Riverview village
62210,Riverview Estates village
62228,Rives town
62498,Rocheport city
62570,Rockaway Beach city
62660,Rock Hill city
62696,Rock Port city
62786,Rockville city
62894,Rogersville city
62912,Rolla city
63074,Roscoe village
63110,Rosebud city
63200,Rosendale city
63236,Rothville village
63560,Rush Hill village
63596,Rushville town
63704,Russellville city
63776,Rutledge town
63857,Saddlebrooke village
63902,Saginaw village
63956,St. Ann city
64082,St. Charles city
64136,St. Clair city
64172,St. Cloud village
64180,Ste. Genevieve city
64190,St. Elizabeth village
64424,St. James city
64478,St. John city
64550,St. Joseph city
65000,St. Louis city
65018,St. Martins city
65034,St. Mary city
65108,St. Paul city
65126,St. Peters city
65144,St. Robert city
65162,St. Thomas town
65234,Salem city
65450,Salisbury city
65990,Sarcoxie city
66044,Savannah city
66134,Schell City city
66337,Scotsdale town
66368,Scott City city
66440,Sedalia city
66476,Sedgewickville village
66530,Seligman city
66638,Senath city
66674,Seneca city
66800,Seymour city
67178,Shelbina city
67196,Shelbyville city
67214,Sheldon city
67358,Sheridan town
